date,country,confirmed_cases,active_cases,total_deaths,total_recoveries,new_cases,new_deaths,vaccination_rate
2021-12-10,UK,28769144,4796994,569892,23402258,57059,793,44.3974722452235
2021-12-11,UK,28824746,4802688,571157,23450901,55602,1265,44.46427400218373
2021-12-12,UK,28883146,4804750,572291,23506105,58400,1134,44.625330746724885
2021-12-13,UK,28948063,4811146,573093,23563824,64917,802,44.689618086820815
2021-12-14,UK,29007857,4824684,574879,23608294,59794,1786,44.84051473834983
2021-12-15,UK,29067374,4830954,575680,23660740,59517,801,44.966317788585506
2021-12-16,UK,29124824,4832459,577111,23715254,57450,1431,45.1161653636794
2021-12-17,UK,29191819,4835765,578442,23777612,66995,1331,45.16854314001418
2021-12-18,UK,29259711,4847732,579204,23832775,67892,762,45.24925105810668
2021-12-19,UK,29327783,4855648,580656,23891479,68072,1452,45.344644535545996
2021-12-20,UK,29386741,4869959,581681,23935101,58958,1025,45.52747845208384
2021-12-21,UK,29454251,4874632,582369,23997250,67510,688,45.6632302838363
2021-12-22,UK,29530802,4886504,583911,24060387,76551,1542,45.729751626274144
2021-12-23,UK,29598040,4901428,585107,24111505,67238,1196,45.78210601211359
2021-12-24,UK,29667677,4919655,586161,24161861,69637,1054,45.847247255947046
2021-12-25,UK,29741068,4922302,587187,24231579,73391,1026,45.89757487737563
2021-12-26,UK,29812308,4939983,589211,24283114,71240,2024,46.09083435544457
2021-12-27,UK,29891586,4961981,590972,24338633,79278,1761,46.27493543513209
2021-12-28,UK,29961866,4965003,592753,24404110,70280,1781,46.397489058604116
2021-12-29,UK,30042928,4972012,594075,24476841,81062,1322,46.54975688327239
2021-12-30,UK,30126308,4976367,595314,24554627,83380,1239,46.615482245353284
2021-12-31,UK,30212822,4989743,596642,24626437,86514,1328,46.75034354926392
2021-01-01,Germany,79090,18054,1909,59127,79090,1909,0.10500828628906987
2021-01-02,Germany,155356,28033,2833,124490,76266,924,0.17321407497136282
2021-01-03,Germany,241808,39553,5273,196982,86452,2440,0.2493888479310561
2021-01-04,Germany,313591,44697,6534,262360,71783,1261,0.3960208003294988
2021-01-05,Germany,400422,48360,8954,343108,86831,2420,0.46024817931747225
2021-01-06,Germany,485913,56396,10739,418778,85491,1785,0.6237872060865244
2021-01-07,Germany,565158,63848,12795,488515,79245,2056,0.6867075718188799
2021-01-08,Germany,653179,84730,14491,553958,88021,1696,0.7873291286758257
2021-01-09,Germany,740372,95553,16321,628498,87193,1830,0.9368526804451323
2021-01-10,Germany,827823,114741,18658,694424,87451,2337,1.0049249538109024
2021-01-11,Germany,916811,120070,21282,775459,88988,2624,1.1300564446943424
2021-01-12,Germany,1008865,142719,24009,842137,92054,2727,1.2255163088706076
2021-01-13,Germany,1094201,164483,26446,903272,85336,2437,1.3579280836797523
2021-01-14,Germany,1194085,175970,28625,989490,99884,2179,1.4462780171795244
2021-01-15,Germany,1293818,183888,30011,1079919,99733,1386,1.5806763306149358
2021-01-16,Germany,1387539,192920,32376,1162243,93721,2365,1.6618030549226677
2021-01-17,Germany,1489672,196977,34279,1258416,102133,1903,1.7796353199379253
2021-01-18,Germany,1588578,215749,35550,1337279,98906,1271,1.972390680896506
2021-01-19,Germany,1691547,234782,38394,1418371,102969,2844,2.0348793296041006
2021-01-20,Germany,1789575,254157,40794,1494624,98028,2400,2.2023178717427365
2021-01-21,Germany,1886923,271568,43282,1572073,97348,2488,2.3187869735411737
2021-01-22,Germany,1974723,288307,44820,1641596,87800,1538,2.4476789600763924
2021-01-23,Germany,2075050,299528,46875,1728647,100327,2055,2.5380948770219405
2021-01-24,Germany,2184537,305123,48577,1830837,109487,1702,2.696625063021604
2021-01-25,Germany,2298477,320493,49783,1928201,113940,1206,2.823051394005234
2021-01-26,Germany,2408816,341374,52090,2015352,110339,2307,2.8852724786621753
2021-01-27,Germany,2510713,369861,53216,2087636,101897,1126,3.042849695719189
2021-01-28,Germany,2605738,384312,55188,2166238,95025,1972,3.129318375282589
2021-01-29,Germany,2709977,402140,56626,2251211,104239,1438,3.22226035459938
2021-01-30,Germany,2821046,415885,58286,2346875,111069,1660,3.3699061163821615
2021-01-31,Germany,2928601,439561,59518,2429522,107555,1232,3.566906935861684
2021-02-01,Germany,3044463,451222,62058,2531183,115862,2540,3.6180106103054963
2021-02-02,Germany,3151978,456429,64357,2631192,107515,2299,3.8132734798805576
2021-02-03,Germany,3262910,474694,66665,2721551,110932,2308,4.005026044017832
2021-02-04,Germany,3371850,498729,68769,2804352,108940,2104,4.125496692235134
2021-02-05,Germany,3484553,513985,70922,2899646,112703,2153,4.229012265787522
2021-02-06,Germany,3596783,526039,73907,2996837,112230,2985,4.329767445676304
2021-02-07,Germany,3702993,530632,76956,3095405,106210,3049,4.411169705583919
2021-02-08,Germany,3816993,561691,79304,3175998,114000,2348,4.498168172610636
2021-02-09,Germany,3934612,576239,81561,3276812,117619,2257,4.631755947608397
2021-02-10,Germany,4043584,604209,83882,3355493,108972,2321,4.743805776145878
2021-02-11,Germany,4161923,616239,86840,3458844,118339,2958,4.942402186721705
2021-02-12,Germany,4275515,635921,88724,3550870,113592,1884,5.120944706202113
2021-02-13,Germany,4380269,641757,91205,3647307,104754,2481,5.201471372451897
2021-02-14,Germany,4492452,659223,93032,3740197,112183,1827,5.392574900610382
2021-02-15,Germany,4609972,682844,94319,3832809,117520,1287,5.571060698912882
2021-02-16,Germany,4717398,702732,96305,3918361,107426,1986,5.758373129132888
2021-02-17,Germany,4828897,719288,99119,4010490,111499,2814,5.956628714141123
2021-02-18,Germany,4938997,738638,100797,4099562,110100,1678,6.030164107763041
2021-02-19,Germany,5052115,747614,104071,4200430,113118,3274,6.120407187827207
2021-02-20,Germany,5173229,753763,107562,4311904,121114,3491,6.247686021747939
2021-02-21,Germany,5289396,769327,110523,4409546,116167,2961,6.380591605254771
2021-02-22,Germany,5393333,780643,111606,4501084,103937,1083,6.435464594758296
2021-02-23,Germany,5506695,796888,114089,4595718,113362,2483,6.630786798344967
2021-02-24,Germany,5614879,804320,116364,4694195,108184,2275,6.830314190987183
2021-02-25,Germany,5726171,826726,118434,4781011,111292,2070,7.016312185529983
2021-02-26,Germany,5839380,857476,120484,4861420,113209,2050,7.118405456675838
2021-02-27,Germany,5943762,869290,122081,4952391,104382,1597,7.310724031329626
2021-02-28,Germany,6057662,886873,123346,5047443,113900,1265,7.37130654088611
2021-03-01,Germany,6163928,895347,126393,5142188,106266,3047,7.519999027566799
2021-03-02,Germany,6274973,905579,129655,5239739,111045,3262,7.708697819004136
2021-03-03,Germany,6388228,933938,131958,5322332,113255,2303,7.837924477217589
2021-03-04,Germany,6496694,947465,134089,5415140,108466,2131,7.889431524375814
2021-03-05,Germany,6598196,964038,135499,5498659,101502,1410,8.082007058614185
2021-03-06,Germany,6697715,976455,137916,5583344,99519,2417,8.176845981128935
2021-03-07,Germany,6793085,998139,139653,5655293,95370,1737,8.371749199998465
2021-03-08,Germany,6895462,1022100,140729,5732633,102377,1076,8.53881987075549
2021-03-09,Germany,6993886,1048278,142109,5803499,98424,1380,8.659987847732168
2021-03-10,Germany,7099012,1054383,145084,5899545,105126,2975,8.812464182218141
2021-03-11,Germany,7203573,1064133,146239,5993201,104561,1155,8.989290803844225
2021-03-12,Germany,7304016,1071568,147711,6084737,100443,1472,9.148365225305247
2021-03-13,Germany,7410403,1096194,150861,6163348,106387,3150,9.232214912763055
2021-03-14,Germany,7511744,1123516,152253,6235975,101341,1392,9.4319990337509
2021-03-15,Germany,7605742,1131102,153239,6321401,93998,986,9.536804059983497
2021-03-16,Germany,7702717,1135023,155957,6411737,96975,2718,9.588168787175613
2021-03-17,Germany,7803607,1157815,157118,6488674,100890,1161,9.738566099630138
2021-03-18,Germany,7896853,1179331,159182,6558340,93246,2064,9.90931112471239
2021-03-19,Germany,7994396,1199182,162044,6633170,97543,2862,10.033535017452472
2021-03-20,Germany,8086406,1221618,163889,6700899,92010,1845,10.149844949420183
2021-03-21,Germany,8172429,1234768,165324,6772337,86023,1435,10.287693099734502
2021-03-22,Germany,8257014,1243245,166259,6847510,84585,935,10.480969373806222
2021-03-23,Germany,8351794,1262611,167662,6921521,94780,1403,10.558541307228493
2021-03-24,Germany,8432562,1271385,169045,6992132,80768,1383,10.692558704679895
2021-03-25,Germany,8519095,1286720,170579,7061796,86533,1534,10.82687533707338
2021-03-26,Germany,8605377,1303284,171908,7130185,86282,1329,10.962213547950087
2021-03-27,Germany,8689210,1306378,174224,7208608,83833,2316,11.123148035166778
2021-03-28,Germany,8771894,1319949,175729,7276216,82684,1505,11.180520293718555
2021-03-29,Germany,8848902,1326769,176793,7345340,77008,1064,11.298614118675733
2021-03-30,Germany,8923267,1333140,178807,7411320,74365,2014,11.389461428252895
2021-03-31,Germany,8993167,1348844,179670,7464653,69900,863,11.577574895911106
2021-04-01,Germany,9074374,1363996,181450,7528928,81207,1780,11.748640948959032
2021-04-02,Germany,9161461,1385799,183232,7592430,87087,1782,11.818000717683391
2021-04-03,Germany,9238678,1390931,184480,7663267,77217,1248,11.982615055670223
2021-04-04,Germany,9311277,1410967,185565,7714745,72599,1085,12.04789214544158
2021-04-05,Germany,9378051,1421462,186728,7769861,66774,1163,12.206712370709104
2021-04-06,Germany,9450966,1435035,187622,7828309,72915,894,12.329473307080509
2021-04-07,Germany,9525988,1441384,188629,7895975,75022,1007,12.483405071235007
2021-04-08,Germany,9593977,1448456,190064,7955457,67989,1435,12.595207732077755
2021-04-09,Germany,9661846,1456579,191454,8013813,67869,1390,12.695907549232029
2021-04-10,Germany,9722121,1464116,193149,8064856,60275,1695,12.75871792187566
2021-04-11,Germany,9793411,1474844,194994,8123573,71290,1845,12.942930057500355
2021-04-12,Germany,9854019,1485876,195924,8172219,60608,930,13.1277195940857
2021-04-13,Germany,9916515,1501540,197622,8217353,62496,1698,13.307468840516867
2021-04-14,Germany,9979576,1516613,198656,8264307,63061,1034,13.393374315968174
2021-04-15,Germany,10030523,1529342,199492,8301689,50947,836,13.487800830802025
2021-04-16,Germany,10085436,1538574,200669,8346193,54913,1177,13.58980864498741
2021-04-17,Germany,10144043,1549819,202142,8392082,58607,1473,13.751474970163043
2021-04-18,Germany,10200681,1564228,202880,8433573,56638,738,13.853319025718466
2021-04-19,Germany,10251766,1577297,203455,8471014,51085,575,14.032130770997904
2021-04-20,Germany,10308491,1589438,204741,8514312,56725,1286,14.165425144797132
2021-04-21,Germany,10371088,1593773,205658,8571657,62597,917,14.261830429109134
2021-04-22,Germany,10423987,1608167,206921,8608899,52899,1263,14.367728998593256
2021-04-23,Germany,10477088,1613001,207529,8656558,53101,608,14.450396118858391
2021-04-24,Germany,10515799,1615931,208440,8691428,38711,911,14.584677662294618
2021-04-25,Germany,10568113,1620152,209335,8738626,52314,895,14.678882867777448
2021-04-26,Germany,10621558,1625082,210480,8785996,53445,1145,14.785726254249324
2021-04-27,Germany,10666113,1626917,211654,8827542,44555,1174,14.917488766178307
2021-04-28,Germany,10702445,1628770,212497,8861178,36332,843,14.98227079389025
2021-04-29,Germany,10751168,1631659,213786,8905723,48723,1289,15.094536870418489
2021-04-30,Germany,10790430,1638679,214248,8937503,39262,462,15.179147058949548
2021-05-01,Germany,10838766,1642624,214804,8981338,48336,556,15.293297421823173
2021-05-02,Germany,10877839,1652615,215660,9009564,39073,856,15.393901283576765
2021-05-03,Germany,10919125,1654770,216257,9048098,41286,597,15.495590772935811
2021-05-04,Germany,10967589,1661846,216897,9088846,48464,640,15.687156890987534
2021-05-05,Germany,11009531,1668284,218039,9123208,41942,1142,15.886341529490213
2021-05-06,Germany,11045272,1677503,218881,9148888,35741,842,16.08526634924251
2021-05-07,Germany,11077336,1684005,219559,9173772,32064,678,16.148234975310533
2021-05-08,Germany,11113546,1690436,219922,9203188,36210,363,16.32376448864452
2021-05-09,Germany,11147844,1698867,220374,9228603,34298,452,16.41654247804603
2021-05-10,Germany,11181960,1700495,221256,9260209,34116,882,16.61280555350218
2021-05-11,Germany,11222848,1710931,221933,9289984,40888,677,16.793309292330207
2021-05-12,Germany,11259793,1719655,222772,9317366,36945,839,16.907783980957156
2021-05-13,Germany,11303068,1721110,223597,9358361,43275,825,16.965995728296097
2021-05-14,Germany,11336703,1726574,224172,9385957,33635,575,17.091465761508346
2021-05-15,Germany,11380404,1728228,225373,9426803,43701,1201,17.262229768028273
2021-05-16,Germany,11413798,1732748,226275,9454775,33394,902,17.436113001992297
2021-05-17,Germany,11447592,1738386,226827,9482379,33794,552,17.528949944428092
2021-05-18,Germany,11477536,1744153,227702,9505681,29944,875,17.59365662514473
2021-05-19,Germany,11512127,1752212,228124,9531791,34591,422,17.713309162627052
2021-05-20,Germany,11550494,1755336,228840,9566318,38367,716,17.874230360709667
2021-05-21,Germany,11579622,1757964,229315,9592343,29128,475,17.93204122164286
2021-05-22,Germany,11614077,1761095,229668,9623314,34455,353,18.053613178041218
2021-05-23,Germany,11651049,1763184,230727,9657138,36972,1059,18.210080935574812
2021-05-24,Germany,11687601,1768677,231445,9687479,36552,718,18.406367615867406
2021-05-25,Germany,11724394,1772972,231970,9719452,36793,525,18.51711778065554
2021-05-26,Germany,11766885,1783558,233186,9750141,42491,1216,18.643846626776963
2021-05-27,Germany,11805107,1792647,234041,9778419,38222,855,18.839049952583824
2021-05-28,Germany,11840645,1800821,235046,9804778,35538,1005,18.90722327177297
2021-05-29,Germany,11880067,1805997,235794,9838276,39422,748,18.967983573335083
2021-05-30,Germany,11915316,1807852,236306,9871158,35249,512,19.15424508942537
2021-05-31,Germany,11963115,1810582,237047,9915486,47799,741,19.299328508700235
2021-06-01,Germany,11998701,1812764,237454,9948483,35586,407,19.492993507426668
2021-06-02,Germany,12042650,1820927,238160,9983563,43949,706,19.56994119011997
2021-06-03,Germany,12082932,1822497,239028,10021407,40282,868,19.69540208016071
2021-06-04,Germany,12129062,1825691,239803,10063568,46130,775,19.81060380240818
2021-06-05,Germany,12171318,1835764,240388,10095166,42256,585,19.975918429516355
2021-06-06,Germany,12222397,1846259,241109,10135029,51079,721,20.09574147538231
2021-06-07,Germany,12266085,1847929,242370,10175786,43688,1261,20.176772256695656
2021-06-08,Germany,12309611,1855096,243249,10211266,43526,879,20.361886281063267
2021-06-09,Germany,12356972,1863409,244603,10248960,47361,1354,20.485646972516115
2021-06-10,Germany,12399980,1875305,245204,10279471,43008,601,20.63215243127658
2021-06-11,Germany,12449143,1888662,245953,10314528,49163,749,20.71679932785579
2021-06-12,Germany,12503515,1898249,247022,10358244,54372,1069,20.913477381881055
2021-06-13,Germany,12558628,1911044,247794,10399790,55113,772,21.007257458436516
2021-06-14,Germany,12610932,1917214,249269,10444449,52304,1475,21.119049440728357
2021-06-15,Germany,12660768,1930132,250698,10479938,49836,1429,21.200590867413638
2021-06-16,Germany,12727345,1942679,251416,10533250,66577,718,21.34796396213827
2021-06-17,Germany,12790761,1950068,252935,10587758,63416,1519,21.446048445792407
2021-06-18,Germany,12848863,1953004,253665,10642194,58102,730,21.5673240756958
2021-06-19,Germany,12904610,1958138,254576,10691896,55747,911,21.69201636458314
2021-06-20,Germany,12970644,1965033,256381,10749230,66034,1805,21.74906102794429
2021-06-21,Germany,13030191,1970266,257650,10802275,59547,1269,21.819536479756827
2021-06-22,Germany,13095946,1976935,258334,10860677,65755,684,21.94060247363399
2021-06-23,Germany,13159416,1994663,259535,10905218,63470,1201,22.113512208278966
2021-06-24,Germany,13228706,2001648,261166,10965892,69290,1631,22.306909217102877
2021-06-25,Germany,13285512,2011843,262337,11011332,56806,1171,22.499964761076633
2021-06-26,Germany,13347381,2016597,263112,11067672,61869,775,22.604292001495757
2021-06-27,Germany,13422243,2028508,264849,11128886,74862,1737,22.68413146846501
2021-06-28,Germany,13490431,2038402,266094,11185935,68188,1245,22.7995385145828
2021-06-29,Germany,13563774,2043394,267925,11252455,73343,1831,22.965224975687775
2021-06-30,Germany,13641372,2048258,269996,11323118,77598,2071,23.060706204751725
2021-07-01,Germany,13716908,2060626,271400,11384882,75536,1404,23.13431194225421
2021-07-02,Germany,13789507,2064707,272247,11452553,72599,847,23.271272509495176
2021-07-03,Germany,13863423,2068312,273972,11521139,73916,1725,23.373115534830294
2021-07-04,Germany,13940463,2074357,275030,11591076,77040,1058,23.538130788281045
2021-07-05,Germany,14021457,2089649,276407,11655401,80994,1377,23.66816395331408
2021-07-06,Germany,14099851,2105640,278454,11715757,78394,2047,23.746892151621605
2021-07-07,Germany,14178966,2110665,280043,11788258,79115,1589,23.83309460719723
2021-07-08,Germany,14262167,2122095,282119,11857953,83201,2076,24.00561361263338
2021-07-09,Germany,14344512,2128078,284522,11931912,82345,2403,24.146184074459942
2021-07-10,Germany,14428449,2142722,287013,11998714,83937,2491,24.219018306547472
2021-07-11,Germany,14516477,2160821,289067,12066589,88028,2054,24.35688504718713
2021-07-12,Germany,14599097,2177928,291274,12129895,82620,2207,24.47417993592979
2021-07-13,Germany,14700288,2189398,293374,12217516,101191,2100,24.641775713505627
2021-07-14,Germany,14800198,2194776,294674,12310748,99910,1300,24.749234534468776
2021-07-15,Germany,14887177,2218290,296812,12372075,86979,2138,24.830012605904496
2021-07-16,Germany,14986494,2222958,298852,12464684,99317,2040,24.952582140391915
2021-07-17,Germany,15081493,2246733,300733,12534027,94999,1881,25.122980577014747
2021-07-18,Germany,15179777,2250268,303506,12626003,98284,2773,25.251015150380212
2021-07-19,Germany,15275897,2258135,305768,12711994,96120,2262,25.32066734317778
2021-07-20,Germany,15372198,2281377,307689,12783132,96301,1921,25.398105782072093
2021-07-21,Germany,15472143,2298827,309418,12863898,99945,1729,25.541581645751922
2021-07-22,Germany,15572667,2313188,310790,12948689,100524,1372,25.6871923375911
2021-07-23,Germany,15670121,2322378,312849,13034894,97454,2059,25.787533724227234
2021-07-24,Germany,15770629,2334268,314827,13121534,100508,1978,25.84028748182712
2021-07-25,Germany,15881493,2347825,317385,13216283,110864,2558,25.93676454934011
2021-07-26,Germany,15986836,2368713,318706,13299417,105343,1321,26.075636998425352
2021-07-27,Germany,16094416,2396940,321579,13375897,107580,2873,26.161131968145853
2021-07-28,Germany,16193087,2424728,322697,13445662,98671,1118,26.247843730091393
2021-07-29,Germany,16303192,2443269,325739,13534184,110105,3042,26.405893735466293
2021-07-30,Germany,16409763,2459990,327212,13622561,106571,1473,26.592106288525272
2021-07-31,Germany,16521729,2488818,330132,13702779,111966,2920,26.745992208536908
2021-08-01,Germany,16634805,2506238,331539,13797028,113076,1407,26.92791161256369
2021-08-02,Germany,16744983,2524011,333544,13887428,110178,2005,26.988480714213733
2021-08-03,Germany,16850313,2545123,336588,13968602,105330,3044,27.10761102450418
2021-08-04,Germany,16954956,2569823,339039,14046094,104643,2451,27.23057738257546
2021-08-05,Germany,17069089,2582403,341609,14145077,114133,2570,27.299519903463146
2021-08-06,Germany,17182618,2609417,344891,14228310,113529,3282,27.465720844040415
2021-08-07,Germany,17295605,2619265,347647,14328693,112987,2756,27.5485797199994
2021-08-08,Germany,17407395,2633428,349755,14424212,111790,2108,27.71407576273039
2021-08-09,Germany,17518482,2649422,352693,14516367,111087,2938,27.833346734964692
2021-08-10,Germany,17634177,2665443,354577,14614157,115695,1884,27.992830102620232
2021-08-11,Germany,17756272,2677438,357505,14721329,122095,2928,28.050625017339907
2021-08-12,Germany,17863601,2694423,360423,14808755,107329,2918,28.13998742959434
2021-08-13,Germany,17976670,2714513,363559,14898598,113069,3136,28.30244629161187
2021-08-14,Germany,18082292,2732370,364819,14985103,105622,1260,28.50119921267078
2021-08-15,Germany,18192559,2756802,367027,15068730,110267,2208,28.612633351760156
2021-08-16,Germany,18309674,2766359,370025,15173290,117115,2998,28.696848408445515
2021-08-17,Germany,18424295,2784346,372042,15267907,114621,2017,28.837609096461176
2021-08-18,Germany,18541764,2802813,374532,15364419,117469,2490,28.963349017074584
2021-08-19,Germany,18657654,2831369,376946,15449339,115890,2414,29.128272582312
2021-08-20,Germany,18768804,2835207,380130,15553467,111150,3184,29.233625242173677
2021-08-21,Germany,18882374,2841369,381521,15659484,113570,1391,29.31116218627695
2021-08-22,Germany,18989817,2861063,383138,15745616,107443,1617,29.418636856560816
2021-08-23,Germany,19101524,2885615,384636,15831273,111707,1498,29.545003864338945
2021-08-24,Germany,19221077,2901652,386184,15933241,119553,1548,29.679865960321617
2021-08-25,Germany,19334567,2905652,389389,16039526,113490,3205,29.766573299875173
2021-08-26,Germany,19446915,2929448,390808,16126659,112348,1419,29.95083607579012
2021-08-27,Germany,19557296,2959212,392888,16205196,110381,2080,30.08241776396429
2021-08-28,Germany,19667863,2977442,394742,16295679,110567,1854,30.22439331807576
2021-08-29,Germany,19779886,2986009,396834,16397043,112023,2092,30.410230638711727
2021-08-30,Germany,19893717,3003611,398244,16491862,113831,1410,30.502907432673094
2021-08-31,Germany,20003313,3029040,401231,16573042,109596,2987,30.67476948131668
2021-09-01,Germany,20109878,3033767,404115,16671996,106565,2884,30.76456224467959
2021-09-02,Germany,20216048,3062044,406349,16747655,106170,2234,30.8211444079349
2021-09-03,Germany,20326118,3080149,409035,16836934,110070,2686,30.90958826424028
2021-09-04,Germany,20435043,3089792,410125,16935126,108925,1090,30.97147570515977
2021-09-05,Germany,20535154,3108775,411509,17014870,100111,1384,31.094204516117184
2021-09-06,Germany,20632750,3119543,414366,17098841,97596,2857,31.14771945942229
2021-09-07,Germany,20730777,3125685,416189,17188903,98027,1823,31.242937887383892
2021-09-08,Germany,20834492,3139719,418483,17276290,103715,2294,31.300974371325005
2021-09-09,Germany,20934531,3152880,419764,17361887,100039,1281,31.38214794754383
2021-09-10,Germany,21050717,3158368,421584,17470765,116186,1820,31.55851756356917
2021-09-11,Germany,21151854,3184266,424056,17543532,101137,2472,31.62443706646552
2021-09-12,Germany,21244336,3205612,426790,17611934,92482,2734,31.747557241785117
2021-09-13,Germany,21341853,3217595,428475,17695783,97517,1685,31.81691270311853
2021-09-14,Germany,21430138,3240735,430925,17758478,88285,2450,32.003971827219495
2021-09-15,Germany,21523036,3259218,433401,17830417,92898,2476,32.17236542542106
2021-09-16,Germany,21607841,3281789,434864,17891188,84805,1463,32.37076785252737
2021-09-17,Germany,21702306,3293645,435882,17972779,94465,1018,32.48717824168334
2021-09-18,Germany,21786520,3315453,437907,18033160,84214,2025,32.56624661118684
2021-09-19,Germany,21891501,3326075,439407,18126019,104981,1500,32.64461741563585
2021-09-20,Germany,21974051,3329148,441655,18203248,82550,2248,32.77239136187718
2021-09-21,Germany,22064249,3349393,443192,18271664,90198,1537,32.82985851210564
2021-09-22,Germany,22155632,3353352,445081,18357199,91383,1889,32.93930010147939
2021-09-23,Germany,22235143,3365581,446979,18422583,79511,1898,33.06618653386802
2021-09-24,Germany,22318113,3374205,448589,18495319,82970,1610,33.257282533745936
2021-09-25,Germany,22392962,3394630,449830,18548502,74849,1241,33.38172680257103
2021-09-26,Germany,22468735,3396795,451740,18620200,75773,1910,33.5735930101223
2021-09-27,Germany,22550342,3402282,452877,18695183,81607,1137,33.72926705558405
2021-09-28,Germany,22639372,3415902,455280,18768190,89030,2403,33.835248160949824
2021-09-29,Germany,22706668,3425012,456616,18825040,67296,1336,33.91360980901658
2021-09-30,Germany,22784988,3444785,458391,18881812,78320,1775,34.054235899742466
2021-10-01,Germany,22863904,3465928,459371,18938605,78916,980,34.18333253408883
2021-10-02,Germany,22945942,3480735,460337,19004870,82038,966,34.2595505413456
2021-10-03,Germany,23010357,3489108,462252,19058997,64415,1915,34.41266607048673
2021-10-04,Germany,23078754,3502715,464270,19111769,68397,2018,34.526237298262764
2021-10-05,Germany,23147704,3521390,465855,19160459,68950,1585,34.69777616784036
2021-10-06,Germany,23207941,3536338,466531,19205072,60237,676,34.882031246668376
2021-10-07,Germany,23277175,3551141,468173,19257861,69234,1642,34.94187136141013
2021-10-08,Germany,23347046,3564488,469436,19313122,69871,1263,35.0243935027995
2021-10-09,Germany,23421147,3567004,471169,19382974,74101,1733,35.10075078967502
2021-10-10,Germany,23477865,3579343,472242,19426280,56718,1073,35.27452102102423
2021-10-11,Germany,23549962,3589758,473662,19486542,72097,1420,35.370235157943824
2021-10-12,Germany,23607060,3599956,475021,19532083,57098,1359,35.48260137809227
2021-10-13,Germany,23670547,3611936,476251,19582360,63487,1230,35.54769437467566
2021-10-14,Germany,23735125,3625184,477756,19632185,64578,1505,35.66670976865931
2021-10-15,Germany,23786836,3637261,478473,19671102,51711,717,35.7201668319203
2021-10-16,Germany,23842905,3649348,479288,19714269,56069,815,35.78927804267462
2021-10-17,Germany,23899736,3664036,480582,19755118,56831,1294,35.85940840662357
2021-10-18,Germany,23947585,3670568,481737,19795280,47849,1155,35.9478115825828
2021-10-19,Germany,24007303,3685374,483111,19838818,59718,1374,36.07827314004481
2021-10-20,Germany,24051580,3688036,484088,19879456,44277,977,36.27810884500927
2021-10-21,Germany,24100865,3696745,485179,19918941,49285,1091,36.361889910041704
2021-10-22,Germany,24150684,3699446,486043,19965195,49819,864,36.46713423019006
2021-10-23,Germany,24191815,3707124,486761,19997930,41131,718,36.64262726174521
2021-10-24,Germany,24246417,3711430,487671,20047316,54602,910,36.698381840948564
2021-10-25,Germany,24302035,3719462,489195,20093378,55618,1524,36.80811937617808
2021-10-26,Germany,24359390,3723584,489783,20146023,57355,588,36.925130304974786
2021-10-27,Germany,24405286,3734994,490556,20179736,45896,773,37.041050111128555
2021-10-28,Germany,24437748,3740552,491321,20205875,32462,765,37.23526274780554
2021-10-29,Germany,24481786,3743906,492289,20245591,44038,968,37.301666133271965
2021-10-30,Germany,24517335,3746158,493049,20278128,35549,760,37.363416865936266
2021-10-31,Germany,24555266,3749040,493483,20312743,37931,434,37.445344378842016
2021-11-01,Germany,24600287,3759939,494683,20345665,45021,1200,37.514811823700406
2021-11-02,Germany,24652133,3762132,495778,20394223,51846,1095,37.62706148745602
2021-11-03,Germany,24698443,3765012,497102,20436329,46310,1324,37.826384029066
2021-11-04,Germany,24731179,3773568,497444,20460167,32736,342,37.96780419357099
2021-11-05,Germany,24768680,3776887,497998,20493795,37501,554,38.02626147164898
2021-11-06,Germany,24812808,3783779,498765,20530264,44128,767,38.16031377280153
2021-11-07,Germany,24848116,3788420,499550,20560146,35308,785,38.29245618789959
2021-11-08,Germany,24893882,3798139,500593,20595150,45766,1043,38.355153500937284
2021-11-09,Germany,24931271,3800753,501340,20629178,37389,747,38.51034750225054
2021-11-10,Germany,24967840,3807573,502282,20657985,36569,942,38.62104556349782
2021-11-11,Germany,25000026,3812113,502643,20685270,32186,361,38.819428066010914
2021-11-12,Germany,25036088,3822031,503123,20710934,36062,480,38.9863578182845
2021-11-13,Germany,25077670,3823674,504124,20749872,41582,1001,39.09769690364801
2021-11-14,Germany,25113014,3829349,504945,20778720,35344,821,39.24228520824429
2021-11-15,Germany,25144256,3833965,505574,20804717,31242,629,39.41387578548331
2021-11-16,Germany,25181120,3837997,506484,20836639,36864,910,39.4808838498162
2021-11-17,Germany,25219131,3839600,507543,20871988,38011,1059,39.53915733840647
2021-11-18,Germany,25266271,3852053,508788,20905430,47140,1245,39.64423278226072
2021-11-19,Germany,25298682,3860902,509595,20928185,32411,807,39.71952263952583
2021-11-20,Germany,25337802,3864807,510440,20962555,39120,845,39.907019104929915
2021-11-21,Germany,25381518,3877127,511221,20993170,43716,781,39.97504299374026
2021-11-22,Germany,25426502,3882100,512151,21032251,44984,930,40.08766023632473
2021-11-23,Germany,25466569,3891737,512611,21062221,40067,460,40.26365996981132
2021-11-24,Germany,25514899,3894242,513795,21106862,48330,1184,40.331293557179464
2021-11-25,Germany,25559596,3900564,514399,21144633,44697,604,40.51689880514765
2021-11-26,Germany,25593930,3904549,514962,21174419,34334,563,40.59508434346741
2021-11-27,Germany,25627376,3911490,515437,21200449,33446,475,40.67191050374358
