customer_id,age,income,spending_score,website_version,purchase,loan_default,churn
821,28,115880,80,A,0,0,0
822,64,110570,33,A,0,0,0
823,40,111324,3,B,0,0,0
824,33,98287,87,B,0,0,0
825,48,67482,11,B,1,0,0
826,28,119329,58,A,0,0,1
827,33,118375,64,B,0,0,0
828,25,58314,18,B,0,0,0
829,21,94921,47,B,0,0,0
830,57,103768,44,B,0,0,0
831,21,35831,93,B,0,0,0
832,42,40125,59,A,0,0,0
833,20,82451,50,B,0,0,1
834,49,65708,69,B,0,0,0
835,20,37682,88,A,0,0,0
836,44,102824,29,A,0,0,0
837,46,55794,93,B,0,0,0
838,49,79372,90,B,0,0,0
839,36,59477,67,B,0,0,0
840,38,73863,2,A,0,0,0
841,22,109941,25,A,0,0,1
842,35,58737,19,A,0,0,0
843,45,22620,40,A,0,0,0
844,59,55057,2,B,0,0,1
845,39,60138,83,A,0,1,0
846,38,99390,65,B,1,0,0
847,23,73024,62,A,0,0,0
848,18,29677,91,B,0,0,0
849,22,64111,54,B,0,0,0
850,58,44074,45,B,0,0,0
851,29,37824,49,A,0,0,1
852,43,20765,99,B,0,0,0
853,63,65439,69,B,0,0,0
854,51,117151,38,B,1,0,0
855,31,68926,4,A,0,0,0
856,43,56860,17,B,0,0,1
857,62,32975,53,A,0,0,1
858,44,94877,85,B,0,0,0
859,26,113677,53,A,0,0,0
860,43,97870,31,B,0,0,0
861,64,101371,22,B,0,0,0
862,39,46548,11,B,0,0,0
863,64,110575,34,B,0,0,0
864,47,118066,15,A,0,0,1
865,60,58736,10,B,0,0,0
866,34,81562,96,B,0,0,0
867,43,60409,53,B,0,0,1
868,53,104101,48,A,0,0,0
869,18,29834,31,A,1,0,0
870,25,20840,37,A,0,0,0
871,52,99409,28,B,0,0,0
872,32,51568,31,A,0,0,0
873,64,30846,70,A,0,0,0
874,39,25899,14,A,0,0,0
875,31,106038,87,B,0,0,1
876,43,86101,16,A,0,0,0
877,45,58773,25,B,0,0,0
878,40,94723,39,A,0,0,0
879,31,92762,66,A,0,0,0
880,41,24311,38,B,0,0,0
881,19,76888,41,B,0,0,0
882,62,61616,98,B,1,0,0
883,43,72134,40,A,0,0,1
884,31,111225,64,B,0,0,0
885,24,26083,89,B,0,0,0
886,20,32598,16,A,0,0,1
887,64,102476,82,B,0,0,0
888,40,112416,77,B,0,0,0
889,63,22580,59,A,0,1,1
890,60,77395,91,A,0,0,0
891,64,62321,98,A,0,0,0
892,62,29386,11,B,0,0,0
893,35,73171,1,A,0,0,0
894,55,39522,13,B,0,0,0
895,52,85532,30,A,0,0,0
896,32,111760,69,A,0,0,0
897,42,34635,18,A,0,0,0
898,54,20671,78,B,0,1,1
899,45,53545,13,B,0,0,0
900,27,74079,32,B,0,0,0
901,56,46855,71,B,0,0,1
902,34,55790,72,B,0,0,0
903,56,71012,50,A,0,0,0
904,39,34260,71,A,0,0,0
905,43,85139,80,A,0,0,1
906,61,21074,31,A,0,0,0
907,42,62676,51,B,0,0,1
908,34,29475,27,B,0,1,0
909,30,98414,60,B,0,0,0
910,37,35120,33,A,0,0,0
911,42,43147,53,A,0,0,1
912,21,21986,93,B,0,0,0
913,27,52430,72,A,1,0,0
914,20,75479,33,A,0,0,0
915,58,102966,41,B,0,0,0
916,62,22176,19,A,0,0,0
917,35,104258,85,B,0,0,0
918,64,104153,41,A,0,0,0
919,53,81918,85,B,0,0,0
920,64,47115,89,A,0,0,0
921,39,97442,42,B,0,0,0
922,51,60002,23,B,0,0,0
923,64,77124,75,A,0,0,0
924,25,26610,33,A,0,0,1
925,57,69752,20,B,0,0,0
926,61,98947,25,B,0,0,0
927,36,94716,90,B,0,0,0
928,59,67993,52,B,0,0,0
929,58,30073,12,B,0,0,0
930,54,57251,32,A,0,0,1
931,23,116496,33,A,0,0,0
932,43,91437,74,A,0,1,0
933,51,58897,68,A,0,0,1
934,62,70906,15,A,0,0,0
935,23,71616,51,B,0,0,0
936,54,24482,6,A,0,0,0
937,50,110964,91,A,0,0,0
938,39,92936,69,B,1,0,0
939,38,59574,69,B,0,0,0
940,23,63284,82,A,0,0,0
941,23,92932,92,A,0,0,0
942,21,27338,35,B,0,0,0
943,47,62718,86,A,0,0,0
944,28,32500,34,B,0,0,0
945,47,31545,63,A,0,0,0
946,48,81480,68,A,0,0,0
947,41,25241,18,A,0,0,0
948,26,109314,26,A,0,0,0
949,20,42821,86,B,0,0,0
950,48,24695,97,B,0,0,1
951,57,97066,61,A,0,0,1
952,54,34318,78,A,0,0,0
953,53,70934,95,A,0,0,0
954,41,42331,74,A,0,0,0
955,48,72672,88,B,0,1,0
956,23,111891,85,B,0,0,1
957,19,96860,48,A,0,0,0
958,37,113685,72,B,0,0,0
959,45,88754,96,B,0,0,0
960,28,105677,31,A,0,0,0
961,21,22837,34,A,0,1,0
962,32,60077,87,A,0,0,0
963,23,99915,89,B,0,0,0
964,47,24239,7,B,0,1,0
965,55,106348,83,B,0,0,1
966,19,49669,7,B,0,0,0
967,32,68624,47,A,0,0,0
968,28,95147,8,A,0,0,0
969,25,24150,78,A,0,0,0
970,43,31109,1,B,0,0,0
971,62,119750,77,A,0,0,0
972,61,46016,3,A,0,1,0
973,22,31936,53,B,1,0,0
974,23,31036,92,A,0,0,0
975,43,59236,38,B,0,0,0
976,21,34021,51,B,0,0,0
977,36,56943,15,A,0,0,0
978,37,101007,67,A,0,0,0
979,50,70016,64,B,0,0,0
980,37,43244,68,A,0,0,0
981,29,83027,5,A,0,0,1
982,64,58985,90,B,0,0,0
983,18,21502,89,A,0,0,0
984,43,73836,10,B,0,0,0
985,31,119714,8,B,0,0,0
986,55,23770,12,B,0,0,0
987,54,62865,64,B,0,1,1
988,28,73811,59,A,0,0,1
989,53,24001,67,A,0,0,0
990,30,80848,91,A,0,0,0
991,60,72635,50,B,0,0,0
992,20,40946,23,A,0,0,0
993,50,86134,40,B,0,0,0
994,23,115852,97,B,0,0,1
995,27,111103,78,A,0,0,0
996,22,112044,87,A,1,0,0
997,40,63744,95,B,0,0,0
998,27,59159,77,B,0,0,0
999,61,115812,76,B,0,0,0
1000,19,43671,99,B,0,0,0
1001,30,36450,18,A,0,0,0
1002,57,34908,21,A,0,0,0
1003,19,77275,1,A,0,0,1
1004,37,64358,38,B,0,0,1
1005,18,69047,41,B,0,0,1
1006,54,55518,42,A,0,0,0
1007,26,77813,9,A,0,0,1
1008,34,116748,23,A,0,0,1
1009,26,26806,78,B,0,0,1
1010,28,60891,11,B,0,0,1
1011,32,103551,71,B,0,0,1
1012,41,59220,31,A,0,0,0
1013,55,37158,88,A,0,0,0
1014,52,100992,26,A,0,0,0
1015,47,47588,30,A,0,1,0
1016,48,82576,34,A,0,0,0
1017,22,108027,46,A,0,0,0
1018,61,44188,69,B,0,0,0
1019,31,112615,5,A,0,0,0
1020,28,78830,61,A,0,0,0
1021,26,24019,83,B,0,0,0
1022,51,32419,38,B,0,0,0
1023,29,53697,28,B,0,0,1
1024,52,104932,26,B,0,1,0
1025,52,115428,61,B,0,0,0
1026,18,27973,23,B,0,1,0
1027,57,106649,46,A,0,0,0
1028,39,31136,30,A,0,0,1
1029,46,104739,67,A,0,0,0
1030,25,82502,92,A,0,0,0
1031,28,51285,33,B,0,0,1
1032,58,43039,3,B,1,0,1
1033,54,86720,69,A,0,0,0
1034,31,108263,83,B,0,0,0
1035,47,79155,42,B,0,0,0
1036,52,36911,62,A,0,0,0
1037,38,20916,58,A,0,1,1
1038,54,79052,57,A,1,0,1
1039,22,89110,1,A,0,0,0
1040,36,37790,73,A,0,0,0
1041,31,103161,60,A,0,0,0
1042,43,25206,69,A,0,1,0
1043,21,105053,59,A,0,1,0
1044,42,69950,46,B,0,1,1
1045,62,76361,34,A,0,0,1
1046,59,81451,97,B,0,1,0
1047,42,57696,25,A,0,0,0
1048,35,101641,42,B,0,1,0
1049,57,88226,29,A,0,0,0
1050,25,66728,25,A,0,0,0
1051,56,75401,54,A,0,0,0
1052,57,86226,73,A,0,0,0
1053,31,45103,67,A,0,0,0
1054,49,54263,15,B,0,0,0
1055,55,96621,4,A,0,0,1
1056,50,70044,38,A,0,0,0
1057,40,77730,20,A,0,0,0
1058,32,45825,23,B,0,0,0
1059,50,96256,37,B,1,0,0
1060,42,57271,62,B,0,1,0
1061,34,97256,8,B,0,0,0
1062,50,66732,37,B,1,1,0
1063,64,86433,45,B,0,0,0
1064,19,102630,97,A,0,0,0
1065,31,43572,33,A,0,0,0
1066,57,58546,7,A,0,0,0
1067,57,35150,22,B,0,1,0
1068,56,74165,5,A,0,0,0
1069,23,83690,15,A,0,1,0
1070,23,73664,21,B,0,0,0
1071,20,102335,89,A,0,0,0
1072,24,95199,17,A,0,0,0
1073,25,56948,56,A,0,0,0
1074,59,57030,50,B,0,1,0
1075,32,47007,7,B,0,0,0
1076,64,111207,50,A,0,0,0
1077,46,110921,60,A,0,0,0
1078,50,96772,83,B,0,0,0
1079,47,42024,7,B,0,0,0
1080,56,59384,40,B,1,0,0
1081,44,102912,45,B,0,0,0
1082,53,38157,59,A,0,1,0
1083,46,105481,88,B,0,0,0
1084,55,108553,75,A,0,0,0
1085,50,21756,55,B,0,0,0
1086,54,88112,64,A,0,0,0
1087,44,111003,65,B,0,0,0
1088,50,116741,54,B,0,0,1
1089,21,78051,96,B,0,0,0
1090,39,84595,40,A,0,0,0
1091,19,98210,53,A,0,0,0
1092,27,63094,44,A,0,0,0
1093,22,107889,63,A,0,0,0
1094,27,115385,2,B,0,0,0
1095,50,24535,79,B,0,0,1
1096,55,76035,21,B,0,0,0
1097,30,67367,88,A,0,0,0
1098,48,37118,50,B,0,1,0
1099,64,79812,81,B,0,0,1
1100,53,79884,52,B,0,0,0
1101,62,86168,9,A,0,0,0
1102,41,33280,99,A,0,0,1
1103,32,34746,20,B,0,0,0
1104,46,73251,83,A,1,0,0
1105,25,104821,18,A,0,0,0
1106,22,103583,84,B,0,0,0
1107,46,30207,30,B,0,0,0
1108,64,91127,65,A,1,0,0
1109,21,47757,24,A,0,0,0
1110,29,36226,88,B,0,0,0
1111,62,115268,47,B,0,0,0
1112,19,81407,83,B,0,0,1
1113,44,47206,94,B,0,0,0
1114,48,40256,90,B,0,0,0
1115,53,53822,44,B,0,1,0
1116,53,61340,29,B,0,0,0
1117,43,72234,77,A,0,0,0
1118,60,63351,68,A,0,0,0
1119,44,68671,17,B,1,0,0
1120,22,95320,97,A,0,0,0
1121,37,55157,5,A,0,0,0
1122,28,39937,92,B,0,0,0
1123,27,74290,88,B,0,0,0
1124,57,66707,81,B,0,0,0
1125,55,31219,50,A,0,0,0
1126,23,29399,40,B,0,0,1
1127,25,118848,46,B,0,0,0
1128,40,47657,51,A,0,0,0
1129,64,40047,11,B,0,0,0
1130,43,96095,12,A,0,0,0
1131,63,105693,13,A,0,0,1
1132,60,92154,64,B,1,0,1
1133,29,64891,8,B,0,0,0
1134,43,26780,65,B,0,0,1
1135,30,47050,9,A,0,0,0
1136,57,93551,92,B,0,0,0
1137,35,88666,2,A,0,0,0
1138,42,113619,78,B,0,0,0
1139,50,102016,13,B,0,0,0
1140,64,73010,2,B,0,0,1
1141,57,58165,68,B,0,0,0
1142,60,31528,76,A,0,1,0
1143,29,69608,48,B,0,0,0
1144,61,25914,74,B,0,0,0
1145,53,57136,3,B,0,0,0
1146,21,31179,68,B,0,0,1
1147,22,106008,6,A,0,0,0
1148,54,32076,87,A,0,1,0
1149,25,44783,5,B,0,0,0
1150,59,66716,3,A,0,0,0
1151,45,70298,10,B,0,0,0
1152,48,74304,43,A,0,0,1
1153,26,99360,19,B,0,0,1
1154,46,89835,14,A,0,0,0
1155,31,28118,21,A,0,0,0
1156,57,96292,43,A,0,0,0
1157,58,76911,28,A,0,1,0
1158,39,93489,21,A,0,0,0
1159,28,35185,36,B,1,1,0
1160,40,61792,24,A,0,0,1
1161,18,100210,54,B,0,1,0
1162,63,70613,38,B,0,0,0
1163,54,53927,17,B,0,0,0
1164,38,20386,22,B,0,0,0
1165,43,112153,83,B,1,0,1
1166,63,92728,45,B,0,0,0
1167,53,96281,74,B,0,0,0
1168,40,50020,61,B,0,1,0
1169,18,62678,11,B,0,0,0
1170,57,106695,61,B,0,0,0
1171,32,81394,38,B,0,0,0
1172,38,88945,66,A,0,0,0
1173,64,76414,33,B,1,0,0
1174,26,74816,43,B,1,0,1
1175,26,75918,31,B,0,0,0
1176,27,111281,35,A,0,0,0
1177,43,82694,37,A,0,1,1
1178,58,49455,47,B,1,0,1
1179,52,58735,23,A,0,0,0
1180,42,114702,36,A,0,1,0
1181,43,113608,40,B,0,1,1
1182,28,32109,90,B,0,1,0
1183,55,65802,89,A,0,0,0
1184,19,88020,81,A,0,0,0
1185,24,54622,15,B,0,0,0
1186,35,22597,37,B,1,0,0
1187,44,60597,4,B,0,0,0
1188,51,60954,22,B,0,0,1
1189,44,89519,81,B,0,0,0
1190,34,76115,22,B,0,1,0
1191,60,63151,81,A,0,1,0
1192,61,37040,78,B,0,0,0
1193,41,64772,78,B,0,0,0
1194,42,116090,17,A,0,0,0
1195,24,83832,72,B,0,0,0
1196,23,47916,98,B,0,0,0
1197,41,64871,90,A,0,0,1
1198,50,46372,94,A,0,0,0
1199,46,81707,86,B,0,0,0
1200,60,59080,80,A,0,0,1
1201,39,62722,94,B,0,0,0
1202,43,49048,80,B,0,0,0
1203,45,105205,38,A,0,0,0
1204,38,29777,24,B,0,1,0
1205,24,74711,99,B,0,0,0
1206,34,56331,6,B,0,1,0
1207,37,40968,68,B,0,0,0
1208,58,73969,82,A,0,0,1
1209,37,31292,6,A,0,0,0
1210,39,60794,26,B,0,0,0
1211,45,99459,91,B,0,0,0
1212,57,70192,41,B,0,0,0
1213,24,47703,75,B,0,0,0
1214,18,104193,38,B,0,0,0
1215,49,89165,80,A,0,0,0
1216,30,87650,83,A,0,1,0
1217,47,76516,43,A,0,0,0
1218,40,119981,53,B,0,0,0
1219,36,111110,15,B,0,0,0
1220,49,117885,90,B,0,1,0
1221,47,42257,56,A,0,0,1
1222,46,103509,56,B,0,0,1
1223,62,111273,31,A,0,1,1
1224,46,71672,83,B,0,0,1
1225,47,83308,57,B,0,0,0
1226,33,97583,51,B,0,0,0
1227,57,42113,24,B,0,0,0
1228,36,20694,58,A,0,0,0
1229,35,35588,73,B,0,1,0
1230,18,81756,87,B,0,1,0
1231,31,84085,4,A,0,0,0
1232,64,81142,10,A,0,0,0
1233,19,84373,63,A,0,0,0
1234,45,105603,73,B,0,0,1
1235,47,26704,83,B,0,0,0
1236,55,60136,15,B,0,0,1
1237,21,87507,98,B,0,0,0
1238,18,67361,63,A,0,0,0
1239,25,78847,19,A,0,0,0
1240,46,31441,63,A,0,0,0
1241,56,117012,56,A,0,0,1
1242,20,34677,21,A,0,0,0
1243,49,47818,34,B,0,0,0
1244,27,21868,17,B,0,0,0
1245,27,103591,18,B,0,0,0
1246,36,87264,81,A,0,0,1
1247,63,93168,66,A,0,0,0
1248,51,32043,51,B,1,0,0
1249,50,91939,65,B,0,1,0
1250,40,35732,43,B,0,0,0
1251,45,75244,57,B,0,0,0
1252,49,38526,10,B,0,0,0
1253,24,29340,37,B,1,0,0
1254,46,42394,48,A,0,0,0
1255,25,118557,69,B,0,1,0
1256,18,24102,56,A,1,0,0
1257,20,39159,76,B,0,0,0
1258,41,85092,36,A,0,0,0
1259,40,26212,31,A,0,0,0
1260,25,117360,55,A,0,0,0
1261,64,57405,38,B,1,0,0
1262,54,97061,73,B,0,0,0
1263,20,114296,90,B,0,0,0
1264,50,75186,15,B,1,0,0
1265,45,64239,16,A,0,0,0
1266,64,112993,77,B,0,0,0
1267,25,30532,89,B,0,0,0
1268,51,99054,94,B,0,0,0
1269,52,92012,53,A,0,0,0
1270,49,105279,56,A,0,0,1
1271,41,86540,7,B,0,0,1
1272,31,23271,57,B,0,0,0
1273,49,65482,55,B,0,0,0
1274,63,20209,52,B,0,0,0
1275,60,110999,4,A,0,0,0
1276,33,25539,43,B,0,0,0
1277,21,39977,40,B,0,0,1
1278,54,94142,30,A,0,0,0
1279,38,119588,10,B,0,1,0
1280,31,88684,94,B,0,0,0
1281,48,119072,7,B,0,0,0
1282,35,25607,36,A,0,0,0
1283,24,105122,35,A,1,0,1
1284,27,114786,88,B,0,0,0
1285,24,71939,39,B,0,1,0
1286,50,38594,36,A,0,0,0
1287,40,78382,20,A,1,0,1
1288,38,27399,49,A,0,0,0
1289,36,45117,96,B,0,0,0
1290,36,118662,59,A,0,0,0
1291,53,53617,49,A,0,0,0
1292,46,27498,90,A,0,1,1
1293,35,70624,26,B,0,0,0
1294,19,29628,36,A,0,0,0
1295,18,20329,43,B,0,0,0
1296,64,58619,99,B,0,0,0
1297,22,27032,43,B,0,0,0
1298,37,68094,99,B,0,0,0
1299,28,58034,76,A,0,0,0
1300,59,106158,33,B,0,0,0
1301,19,75264,78,B,0,1,0
1302,20,114120,97,B,0,0,0
1303,40,67850,45,A,0,0,1
1304,29,24722,45,A,0,0,0
1305,37,37772,88,A,0,0,0
1306,22,106105,15,A,0,0,0
1307,54,61679,95,B,0,0,1
1308,55,88771,17,B,0,0,0
1309,47,24576,12,B,0,1,0
1310,26,46707,22,A,0,0,0
1311,51,119404,23,A,0,0,0
1312,61,61632,90,A,0,1,1
1313,52,61476,78,B,0,0,1
1314,39,50285,12,B,0,0,0
1315,61,44154,68,B,0,1,0
1316,41,40054,51,A,0,0,0
1317,34,37165,13,A,0,0,1
1318,27,34439,57,B,0,0,0
1319,47,64518,55,A,0,0,0
1320,63,108051,82,B,0,1,0
1321,40,46962,28,B,0,0,0
1322,49,73934,44,A,0,0,1
1323,34,57763,19,B,0,0,0
1324,34,84094,46,B,0,0,0
1325,31,39464,3,B,0,0,0
1326,26,62036,83,B,0,1,0
1327,57,115949,20,B,0,0,1
1328,19,53270,25,A,0,0,0
1329,62,62299,75,B,0,0,0
1330,42,105805,56,A,0,0,0
1331,56,51541,81,B,0,0,0
1332,26,93545,61,A,0,0,0
1333,39,102543,55,A,0,0,1
1334,60,111998,35,A,0,0,0
1335,63,97078,78,B,0,0,0
1336,21,102970,59,A,0,0,0
1337,43,49765,39,B,0,0,0
1338,46,43769,57,B,0,1,0
1339,62,108001,83,A,0,0,0
1340,51,107404,67,A,1,0,0
1341,40,40156,34,B,0,0,1
1342,54,105836,41,B,0,0,1
1343,28,70481,22,B,0,0,0
1344,23,33435,27,A,0,0,1
1345,35,89650,21,B,0,0,0
1346,38,66336,41,B,0,0,0
1347,59,56135,31,B,0,0,0
1348,53,93631,27,B,1,0,0
1349,58,57909,37,B,0,0,1
1350,55,89487,66,B,0,1,0
1351,51,41468,54,B,0,0,0
1352,34,112609,9,B,0,0,0
1353,54,67655,83,B,0,0,0
1354,42,54341,42,B,0,0,0
1355,55,84182,36,B,0,0,0
1356,29,71786,10,B,0,0,0
1357,40,88304,59,A,0,0,1
1358,59,66514,40,B,0,0,0
1359,39,53979,54,B,0,0,1
1360,38,110887,39,B,0,0,0
1361,44,100981,7,B,0,0,0
1362,48,75107,4,B,0,1,0
1363,23,21160,15,A,0,0,0
1364,44,107897,76,B,0,0,0
1365,57,92577,48,A,0,0,1
1366,51,104303,6,B,0,0,0
1367,29,30846,73,A,0,0,0
1368,62,39924,35,A,0,0,0
1369,24,33882,72,B,0,0,1
1370,27,100274,71,A,0,0,1
1371,62,106555,68,A,0,0,0
1372,34,21095,58,B,0,0,0
1373,43,60983,77,A,0,0,0
1374,38,34123,19,A,0,0,0
1375,45,113668,62,A,0,0,1
1376,63,86615,71,B,0,1,1
1377,19,115193,10,B,0,0,0
1378,60,65278,25,B,0,0,0
1379,18,117911,44,B,0,0,0
1380,53,110290,99,A,0,0,0
1381,43,71999,58,B,0,0,0
1382,46,51153,25,A,0,0,0
1383,38,38344,93,B,0,0,0
1384,28,119777,76,B,0,0,0
1385,57,57656,40,A,0,0,0
1386,28,90515,76,A,0,0,1
1387,53,21212,70,B,0,0,0
1388,56,29001,10,B,0,0,0
1389,57,98784,66,B,0,0,1
1390,52,118723,25,B,0,0,0
1391,51,101144,71,B,0,0,0
1392,64,56427,87,A,0,0,1
1393,41,51368,11,B,0,1,1
1394,39,90819,36,A,0,0,0
1395,22,81160,49,B,0,0,0
1396,50,45854,48,B,0,0,1
1397,53,30715,87,A,0,0,0
1398,64,101701,7,B,0,0,0
1399,37,78784,91,A,0,0,0
1400,36,119644,77,A,0,0,1
1401,52,46797,51,B,0,0,0
1402,60,67573,17,A,0,0,0
1403,34,96120,32,B,0,0,0
1404,62,34780,26,B,0,0,0
1405,60,57905,22,B,0,1,0
1406,51,41573,13,B,0,0,0
1407,26,53359,12,B,0,0,0
1408,43,86062,71,B,0,0,1
1409,19,93391,1,B,0,0,0
1410,26,63463,33,A,0,0,0
1411,26,119596,14,B,0,0,0
1412,57,115018,64,A,0,0,0
1413,34,36571,43,B,0,0,0
1414,18,117276,58,B,0,0,0
1415,42,39142,41,A,0,0,0
1416,60,45104,81,A,0,0,0
1417,57,28625,68,A,0,0,1
1418,59,59199,39,A,0,0,0
1419,42,35926,1,B,0,0,0
1420,56,51218,41,B,0,1,1
1421,52,64472,45,A,0,1,1
1422,20,111916,88,B,0,0,1
1423,54,40566,98,A,1,0,0
1424,61,76125,98,A,1,0,1
1425,61,53205,88,A,0,0,1
1426,47,49717,79,A,0,0,0
1427,55,69984,81,A,0,0,0
1428,51,45135,13,B,0,0,0
1429,29,48164,71,A,0,0,0
1430,36,94489,9,A,0,0,0
1431,54,58562,63,B,0,0,0
1432,61,89110,99,A,0,0,0
1433,34,40169,23,A,0,0,0
1434,27,79858,54,B,0,0,0
1435,64,41604,47,B,0,0,0
1436,29,109670,39,B,0,0,0
1437,33,108738,87,B,0,0,0
1438,41,20684,26,B,0,0,0
1439,36,28007,1,A,0,0,0
1440,25,61787,14,A,0,1,0
1441,48,69582,96,A,0,0,1
1442,38,94791,74,B,1,0,0
1443,34,117798,65,B,0,1,1
1444,40,103629,69,B,0,0,0
1445,54,25782,67,B,0,1,0
1446,33,86770,49,B,1,0,0
1447,23,77645,50,B,0,0,0
1448,25,119724,58,A,0,0,0
1449,42,51996,53,B,0,0,1
1450,35,49204,91,A,0,0,0
1451,42,37152,57,A,0,0,0
1452,29,75186,86,A,0,0,0
1453,32,110555,18,B,0,0,0
1454,43,105024,16,B,0,0,0
1455,58,39689,2,B,0,0,0
1456,62,70690,13,B,0,0,0
1457,43,114042,45,B,0,0,0
1458,64,103251,80,A,0,0,0
1459,49,77320,72,A,0,0,0
1460,27,84226,43,B,0,0,1
1461,33,76091,72,A,0,0,1
1462,24,99301,54,A,0,0,0
1463,34,41942,74,B,0,0,0
1464,40,58712,97,A,0,0,0
1465,43,85277,31,A,0,0,0
1466,38,69632,76,B,0,0,0
1467,39,58031,9,A,1,0,0
1468,24,40478,73,B,0,0,1
1469,31,42551,48,B,0,1,0
1470,32,68068,18,B,0,0,0
1471,24,113608,94,A,0,0,0
1472,26,55561,96,A,0,0,0
1473,25,22892,87,A,0,0,1
1474,40,119502,11,B,0,0,0
1475,46,44395,62,A,0,0,0
1476,35,38756,84,A,0,0,1
1477,48,107710,19,B,0,0,0
1478,47,54651,90,B,0,0,0
1479,56,86333,74,B,0,0,0
1480,52,93745,24,A,0,0,0
1481,35,69306,13,B,0,0,0
1482,59,41346,46,A,0,0,0
1483,56,48024,53,B,0,0,0
1484,34,114950,98,B,0,0,0
1485,31,60818,29,B,0,1,0
1486,48,25947,36,B,0,0,0
1487,41,95153,71,A,0,0,1
1488,52,106240,94,A,0,0,1
1489,61,114238,17,A,0,0,0
1490,62,87428,48,B,0,0,0
1491,51,49754,77,A,0,1,0
1492,20,83355,24,B,0,0,0
1493,54,78241,54,B,0,0,1
1494,60,88960,95,A,0,1,0
1495,57,33418,91,B,0,0,0
1496,43,115422,85,B,0,0,0
1497,40,108593,1,A,1,0,0
1498,61,75184,79,A,0,0,0
1499,56,24833,67,B,0,0,0
1500,32,95430,6,A,0,0,1
1501,21,61833,78,B,0,0,0
1502,46,20565,55,A,1,0,0
1503,39,60180,38,B,0,1,0
1504,42,38402,33,B,0,0,0
1505,30,62845,8,B,1,0,0
1506,35,95851,90,A,0,0,1
1507,50,32834,79,A,0,0,0
1508,33,87850,78,B,0,0,0
1509,62,57180,20,A,0,0,0
1510,59,23883,55,A,0,0,0
1511,61,95587,48,A,0,1,0
1512,19,31695,83,B,0,0,0
1513,52,43123,56,A,0,0,1
1514,59,78481,97,A,0,0,0
1515,51,93438,88,A,0,0,0
1516,47,37573,10,B,0,0,0
1517,30,114910,52,B,0,1,0
1518,30,76494,50,B,0,0,0
1519,35,32288,34,A,0,1,0
1520,49,66978,36,B,0,0,0
1521,49,92420,61,A,0,0,0
1522,52,96095,16,A,0,0,0
1523,56,74672,79,B,0,1,0
1524,63,81821,18,A,0,0,1
1525,46,103661,71,B,0,0,0
1526,46,89224,47,A,0,0,1
1527,61,109405,86,A,0,0,1
1528,33,74796,32,A,0,0,0
1529,61,64706,43,A,0,0,0
1530,64,24023,83,A,0,0,0
1531,27,102636,40,B,0,0,0
1532,47,56735,65,B,0,0,0
1533,42,92959,35,B,0,0,0
1534,56,59218,69,B,0,0,0
1535,37,32213,50,A,0,0,0
1536,22,118694,12,A,0,0,0
1537,18,48460,76,B,0,0,0
1538,47,84680,85,B,0,0,1
1539,20,51017,58,A,0,0,0
1540,62,118536,83,B,0,0,0
1541,31,112038,63,A,0,0,0
1542,47,50990,73,A,0,0,0
1543,21,39515,49,B,0,0,1
1544,35,49991,36,A,1,0,1
1545,54,27634,54,A,0,0,0
1546,42,97034,47,B,0,0,0
1547,18,96452,32,B,0,0,0
1548,63,49377,99,A,0,0,1
1549,32,53001,95,B,0,0,1
1550,26,21391,53,A,0,0,0
1551,32,85206,32,B,0,0,0
1552,41,62215,62,A,0,0,0
1553,21,99720,37,A,0,0,1
1554,29,47114,96,A,0,0,0
1555,54,31882,38,A,0,0,0
1556,54,37273,30,A,0,0,0
1557,60,65647,58,A,0,0,1
1558,23,102665,32,A,0,0,0
1559,56,84892,66,A,0,0,0
1560,63,62679,51,A,0,0,0
1561,41,20427,11,B,0,0,0
1562,28,116952,59,A,0,1,0
1563,30,86267,20,B,0,0,0
1564,51,20799,37,B,0,0,0
1565,42,75659,73,B,0,0,1
1566,24,114409,49,A,0,0,1
1567,21,27025,19,A,0,0,0
1568,25,34481,55,B,1,0,1
1569,37,45411,40,A,0,0,0
1570,46,116894,7,A,0,0,0
1571,62,34961,5,A,0,0,0
1572,63,41767,42,A,0,0,0
1573,27,71690,88,A,0,0,1
1574,60,72870,48,A,0,0,1
1575,51,56135,7,B,0,0,0
1576,43,84514,11,B,0,0,0
1577,58,106928,73,B,0,0,0
1578,20,98798,49,B,1,0,1
1579,23,90765,30,B,0,0,0
1580,22,43772,41,A,1,0,0
1581,22,38799,3,A,0,0,0
1582,64,43555,86,A,0,1,1
1583,40,112152,40,B,0,0,0
1584,26,39333,51,B,0,0,1
1585,52,24261,84,A,0,0,0
1586,37,89002,32,B,0,0,0
1587,59,66553,48,A,0,0,0
1588,52,23088,71,A,0,0,0
1589,35,65783,71,A,0,0,0
1590,34,21115,20,B,0,0,0
1591,41,90114,89,B,0,0,0
1592,20,88126,35,A,0,0,0
1593,49,92908,24,A,0,0,0
1594,52,89109,40,B,0,0,0
1595,55,22978,77,B,0,1,0
1596,30,29422,52,B,0,0,0
1597,64,63626,39,B,0,0,0
1598,42,109233,68,A,0,0,0
1599,26,76174,61,A,0,0,0
1600,21,116356,76,B,0,0,0
1601,31,57743,81,B,0,0,0
1602,54,90461,65,B,1,0,0
1603,51,77199,62,B,0,0,0
1604,28,49430,81,A,0,0,1
1605,58,48834,2,B,0,0,0
1606,20,44435,6,B,0,0,0
